,Date,Volume,Region_Brisbane,Region_Cairns,Region_Gladstone,Region_Mackay,Region_Townsville,Source_Land,Source_Ship,Source_Unknown,Area_Coastal Waters,Area_Port Limits,Pollutant_Chemical,Pollutant_Diesel,Pollutant_Grease,Pollutant_HFO,Pollutant_Lubricating,Pollutant_Oil,Pollutant_Other,Pollutant_Paint,Pollutant_Sewage,Pollutant_Sheen,Pollutant_Soot
1006,2020-09-01,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1007,2020-01-16,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1008,2020-01-17,40.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1009,2020-01-23,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1010,2020-01-29,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1011,2020-01-29,300.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1012,2020-12-02,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1013,2020-02-13,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1014,2020-02-14,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1015,2020-02-15,10.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1016,2020-02-24,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1017,2020-03-03,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1018,2020-05-03,1.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1019,2020-06-03,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1020,2020-05-03,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1021,2020-03-15,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1022,2020-03-16,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1023,2020-03-19,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1024,2020-03-29,2.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1025,2020-10-04,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1026,2020-04-14,1.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1027,2020-04-16,80.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1028,2020-04-21,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1029,2020-04-26,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1030,2020-04-28,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1031,2020-02-05,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1032,2020-05-15,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1033,2020-05-20,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1034,2020-05-21,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1035,2020-05-29,5.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1036,2020-06-01,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1037,2020-06-01,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1038,2020-06-02,200.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1039,2020-06-02,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1040,2020-06-03,35.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1041,2020-06-12,5.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1042,2020-06-13,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1043,2020-06-13,75.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1044,2020-06-15,90.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1045,2020-06-16,100.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1046,2020-06-16,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1047,2020-06-23,5.5,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1048,2020-06-29,3.5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1049,2017-07-05,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1050,2017-07-07,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1051,2017-09-03,0.3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1052,2017-09-06,50.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1053,2017-09-14,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1054,2017-09-24,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1055,2017-10-04,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1056,2017-10-11,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1057,2017-10-11,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1058,2017-10-15,20.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1059,2017-10-20,10.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1060,2017-10-21,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1061,2017-10-25,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1072,2017-12-03,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1073,2017-12-05,50.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1074,2017-12-21,200.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1075,2017-12-27,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1076,2018-01-18,0.5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1077,2018-01-23,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1078,2018-02-05,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1079,2018-02-08,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1080,2018-03-21,100.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1081,2018-03-24,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1082,2018-03-28,20.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1083,2018-04-15,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1084,2018-04-15,10.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1085,2018-04-20,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1086,2018-04-23,0.5,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1087,2018-05-02,20.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1088,2018-05-07,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1089,2018-05-08,10.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1090,2018-05-13,2.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1091,2018-05-17,1.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1092,2018-05-25,1.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1093,2018-05-28,30.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1094,2018-06-02,2.5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1095,2018-06-03,4.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1096,2018-06-13,12.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1097,2018-06-28,2.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
